Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	DateTime	FileName	Start.Time	Treatment	Medium	Screen	Library	Plate	RepQuad	Expt.Time	ORF	Gene
15	8	2257.5	1239.5	137	0.0137981197396	0.16375963977	0.00745384349243	0.00013603977137	0.00148728666483	2.82197950915e-05	2.24772438373	0.00688370167176	90.2955120101	109.327433628	111.063843236	79.1905675559	99.8601225475	104.094200656	88.0	107.0	109.0	79.0	100.0	104.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YDL012C	YDL012C
16	8	2394.5	1239.5	137	0.01698752497	0.26075254904	0.0117495462782	0.000117154775966	0.00154607728769	2.82197950915e-05	0.712911300788	0.0154236323172	89.9700277888	109.350535927	110.776697102	78.7722467269	99.8400196037	104.173983057	86.0	105.0	107.0	79.0	100.0	104.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YML030W	YML030W
17	8	2531.5	1245.5	137	0.0173765551597	0.271983851768	0.0126783517212	0.000131441601871	0.00162542215949	2.47133828567e-05	0.452538839248	0.019771233373	90.1952426261	109.748620362	111.612749762	78.4010379639	99.7088724584	104.408929333	86.0	106.0	109.0	78.0	100.0	104.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YPL156C	PRM4
18	8	2668.5	1239.5	137	0.0131221597386	0.182029915636	0.0076480332946	0.000131441601871	0.00107552924343	2.44519712302e-05	1.91291228578	0.00786708762486	88.6195621268	108.586010805	111.444412852	78.1286383194	99.8435206277	104.964439382	86.0	106.0	110.0	78.0	100.0	105.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YOL071W	EMI5
19	8	2806.5	1232.5	137	0.010688055014	0.307903317634	0.00751820896749	3.91693988722e-05	0.00115717843058	1.61781993861e-05	1.48990231953	0.0115936028156	83.0900991763	104.299882333	108.653387124	77.2075979659	99.3330092731	105.284026324	79.0	101.0	106.0	77.0	99.0	105.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YDR496C	PUF6
20	8	2942.5	1239.5	137	0.006757718528	0.0577609854562	0.00285710068614	0.000185513094994	0.000807888549366	1.19182927772e-05	2.36533472856	0.00398530096786	89.8727598566	110.536738351	114.775089606	76.9467728646	99.269211755	105.311672617	90.0	110.0	115.0	77.0	99.0	105.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YPR119W	CLB2
21	8	3079.5	1239.5	137	0.00871885863872	0.185187102117	0.00835314151855	0.000150326597275	0.00136195996265	-2.79913486484e-06	1.20707868824	0.00998913099736	89.2277808832	109.331190609	112.926774734	76.3494886616	98.1036016007	104.624150416	87.0	107.0	111.0	76.0	98.0	105.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YDL012C	YDL012C
22	8	3213.5	1239.5	137	0.000910852845164	0.197867605196	0.00717045540275	0.000116062901371	0.00122053610936	-3.35565358645e-05	2.67549759739	0.00693545882718	87.2584357834	106.900863196	110.770075857	74.5476835721	95.830300684	102.595818815	85.0	105.0	109.0	74.0	96.0	103.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YGL179C	TOS3
23	8	3349.5	1236.5	137	-0.00254007240598	0.568966409606	0.00604442705681	-2.23454031271e-05	0.001561539793	-8.06921731119e-05	6.57037394357	0.00750478753688	81.0411170745	100.23487674	104.10388429	72.0297790586	92.5805715658	98.8395773295	76.0	96.0	101.0	72.0	92.0	99.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YDR269C	YDR269C
24	8	3490.5	1238.5	137	-0.019078798915	0.191242689302	0.00286725895428	2.13761607321e-05	0.00178910180418	-0.000111111311221	0.950691824902	0.0114383313493	83.8029769959	100.894993234	103.234370771	71.5225905542	90.3976065532	95.2614232689	81.0	98.0	101.0	71.0	90.0	95.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YOR202W	HIS3
1	9	354.5	1382.5	137	0.00813866535612	0.324051550127	0.0113087871699	8.53055003716e-05	0.00166572913606	-2.16841302693e-05	0.856975311968	0.0156824180943	88.0305063089	106.209391471	109.306979716	76.7333843798	96.2199081164	101.822128637	84.0	103.0	107.0	76.0	96.0	102.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YOR202W	HIS3
2	9	482.5	1378.5	137	-0.000397161898357	0.0472025257492	0.00200957888846	0.000152341273684	0.000961752338807	-1.45792016135e-05	1.47992381202	0.00455462967755	88.8596491228	108.447368421	112.777412281	76.3751425933	97.0565484274	103.294095279	88.0	108.0	112.0	76.0	97.0	103.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YPR119W	CLB2
3	9	630.5	1364.5	137	0.00182465875824	0.0140779462761	2.69106632381e-05	9.07327073036e-06	1.70515390157e-05	8.90408062019e-06	0.0	0.0	77.0404411765	98.2683823529	105.235294118	76.9361121319	98.3269987926	105.009974277	77.0	98.0	105.0	77.0	98.0	105.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YDR034C	LYS14
4	9	751.5	1376.5	137	0.0169282322069	0.199782619947	0.0115194426947	0.00017757770337	0.0022901710658	2.44519712302e-05	0.267287082432	0.0220485482118	92.9523316062	112.405181347	115.409585492	78.0692063903	99.6901882155	106.059310523	90.0	109.0	113.0	78.0	100.0	106.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YJL023C	PET130
5	9	888.5	1376.5	137	0.0194296815196	0.235495057192	0.0113943417172	0.000134947896776	0.00147971290043	3.983067173e-05	0.572594398888	0.0163552611148	90.0718681319	110.194725275	113.599120879	78.7324487171	100.852616614	106.725475594	86.0	107.0	110.0	79.0	101.0	107.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YNL125C	ESBP6
6	9	1029.5	1380.5	137	0.0706474496322	0.786864033953	0.0685984737835	0.000132364286355	0.00802260924286	3.96614816198e-05	0.0664182553741	0.0877801356037	101.098467408	120.149838848	120.196540157	78.5917921321	100.624817873	106.260806217	87.0	106.0	109.0	79.0	101.0	106.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YHR077C	NMD2
7	9	1170.5	1374.5	137	0.0181825746398	0.191190932146	0.010060152196	0.000163121687355	0.00154708813117	3.96614816198e-05	0.385520792046	0.0179597329331	91.4017325393	111.311044938	113.833243097	78.9074678441	100.728354771	105.859282012	89.0	108.0	111.0	79.0	101.0	106.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YDL109C	YDL109C
8	9	1296.5	1381.5	137	0.0224892209411	0.251902075462	0.0146382002868	0.000167719974184	0.00220711435433	3.983067173e-05	0.200721112227	0.0285699497956	93.3833983974	112.582288884	114.375385248	79.4203680642	100.736820257	105.481942715	89.0	109.0	111.0	79.0	101.0	106.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YMR206W	YMR206W
9	9	1436.5	1376.5	137	0.0194466060851	0.281662439832	0.0122358764505	0.00011807746045	0.00124938797514	3.91693988722e-05	1.56558203529	0.0108172454842	89.2539507534	108.943586917	111.129915472	79.3867713812	100.623964263	105.129908495	86.0	106.0	108.0	79.0	101.0	105.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YNR059W	MNT4
10	9	1573.5	1376.5	137	0.0190168663029	0.208115521971	0.0111515042566	0.000163290877465	0.00176168780289	3.91693988722e-05	0.349926428257	0.0196677190622	92.2126336732	111.552101467	112.623476747	79.5759477124	100.550653595	104.77496732	89.0	108.0	110.0	80.0	100.0	105.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YOR202W	HIS3
11	9	1714.5	1373.5	137	0.0829729123789	0.804564981109	0.0812936196851	0.000113648363731	0.011381991884	3.17260899961e-05	0.0444225750209	0.10853475493	106.232743647	123.422257961	120.884850434	79.2825741525	100.248940678	104.100900424	87.0	105.0	107.0	79.0	100.0	104.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YOR033C	EXO1
12	9	1847.5	1376.5	137	0.0204502482308	0.512758138813	0.0170384576073	4.71047904959e-05	0.00190135505083	2.80506049813e-05	0.529259363063	0.025102220382	86.7009185424	106.337438175	108.40143333	78.9805608668	99.7801147228	103.749734438	81.0	101.0	105.0	79.0	100.0	104.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YDR496C	PUF6
13	9	1984.5	1376.5	137	0.0204283279202	0.357900729776	0.0159639762144	8.62281848559e-05	0.00201704650585	2.82197950915e-05	0.249630717605	0.0305367217018	89.9871294288	109.219088937	110.389443239	78.9758987587	99.7906658069	103.596888602	84.0	103.0	106.0	79.0	100.0	104.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YOR047C	STD1
14	9	2122.5	1376.5	137	0.0062806160311	0.00579680140779	0.000142787816943	7.43558965909e-05	0.000345163444391	2.37906983724e-05	0.0	0.0	83.4821428571	104.464285714	107.258928571	78.7141964704	99.5892029778	103.577854131	82.0	103.0	106.0	79.0	99.0	104.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YLR233C	EST1
15	9	2257.5	1376.5	137	0.00782056552203	0.0938874799441	0.00349583643838	0.000106205172185	0.00100637797807	1.63473894963e-05	19.7192009468	0.00175974328451	87.7728776185	107.334068357	109.417309813	78.2485862798	99.2360769978	103.484034957	85.0	105.0	107.0	78.0	99.0	104.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YML028W	TSA1
16	9	2394.5	1376.5	137	0.0116726116359	0.175767299829	0.00778396948596	0.00013345616095	0.00143092928883	1.63473894963e-05	1.01547637374	0.0106102168625	89.7379269729	109.11130742	110.884864547	78.2106122449	99.2073469388	103.60866562	87.0	107.0	108.0	78.0	99.0	104.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YDL040C	NAT1
17	9	2532.5	1375.5	137	0.0139434417816	0.269085451064	0.0111162313264	0.000105113297591	0.00142453569945	1.61781993861e-05	0.793169284853	0.0148543036075	88.7545681862	108.392190806	110.513367955	77.7828211302	99.014020677	103.825166407	85.0	105.0	107.0	78.0	99.0	104.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YKL198C	PTK1
18	9	2668.5	1376.5	137	0.0492100040459	0.558200921277	0.0482683178549	0.00020592056673	0.00672132974525	9.07327073036e-06	0.0638426506435	0.0754101754568	101.512471025	119.882058414	118.905053315	77.0299906279	98.6402296157	103.839971884	93.0	111.0	111.0	77.0	99.0	104.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YBR274W	CHK1
19	9	2805.5	1376.5	137	0.0129292318593	0.220588996429	0.0105623304041	0.000150326597275	0.0017086359943	9.07327073036e-06	0.455234396879	0.0177527043114	90.067573909	110.105114969	112.948381042	76.9428248888	98.9161962946	104.672621024	87.0	108.0	111.0	77.0	99.0	105.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YNL268W	LYP1
20	9	2942.5	1375.5	137	0.00100934410099	0.00372651519073	0.000189755780145	0.00020833510437	0.000408877449731	-2.04552316051e-06	0.0	0.0	89.7638888889	111.013888889	115.861111111	76.0326250714	98.4050080524	104.739415035	90.5	112.0	116.0	76.0	98.0	104.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YNL250W	RAD50
21	9	3077.5	1376.5	137	0.0201601982135	0.521401583769	0.021283161182	6.00690706856e-05	0.00256127704658	-1.46714231299e-05	0.482916326786	0.0264996635785	88.1523724439	108.247369466	111.73793925	75.5297934465	97.4100789445	104.092678707	82.0	102.0	107.0	75.0	97.0	104.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YGR231C	PHB2
22	9	3216.5	1375.5	137	0.000112806338665	0.232803685109	0.00827702546385	8.99036698707e-05	0.00180594050239	-4.5167412503e-05	1.18936821445	0.011283059883	87.182970209	106.737883504	110.275011116	73.7939013695	95.1185320111	101.889833367	84.0	104.0	108.0	74.0	95.0	102.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YML030W	YML030W
23	9	3353.5	1375.5	137	-0.0187422332363	0.0329693080068	0.000885965939741	0.000104190495776	0.00125784195983	-8.31989322685e-05	5.26283897524	0.00201852906164	85.9042386185	104.128728414	107.645211931	72.0518625562	92.4690644402	98.5028901734	86.0	104.0	107.0	72.0	92.0	98.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YPL001W	HAT1
24	9	3484.5	1377.5	137	-0.0183588734857	0.216655452616	0.00407837842973	5.58091640767e-05	0.00163050702729	-0.00011554040794	1.67904584863	0.00916101651053	84.9223602484	101.93191591	103.529622551	71.2273538157	89.9683515031	94.8743310208	84.0	101.0	102.0	71.0	90.0	95.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YOR202W	HIS3
1	10	349.5	1517.5	137	0.000325998792882	0.110035712437	0.00427997969999	0.000147912176965	0.00110814316469	-2.32682049416e-05	3.08892402892	0.00481341545469	89.3085606773	107.071495767	110.459078081	77.0074440244	96.1983716197	101.766792672	89.0	107.0	110.0	76.0	96.0	102.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YOR202W	HIS3
2	10	481.5	1515.5	137	0.00662248521946	0.243724444905	0.00963485816501	8.53055003716e-05	0.00201676945837	-1.81316659414e-05	0.38313643483	0.0203405620827	88.8889360798	107.570821831	110.410065831	76.0314125376	96.7164659184	102.687243362	84.0	103.0	106.0	76.0	97.0	103.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YMR169c	ALD3
3	10	620.5	1509.5	137	0.0587172191084	0.616945292687	0.0584315940717	0.000163290877465	0.0096126998661	7.99498886298e-07	0.0466976416056	0.0926970653693	104.321644295	121.620721477	121.015939597	76.905147953	98.0263477908	104.228482637	91.0	108.0	109.0	77.0	98.0	104.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YER173W	RAD24
4	10	751.5	1514.5	137	0.0152130305487	0.201645877543	0.0101667551695	0.000139376993495	0.00171617627683	2.428278112e-05	0.401955484056	0.0180632472439	90.8429158111	110.659907598	113.731776181	77.9854132901	99.6231442464	105.643889789	87.0	107.0	111.0	78.0	99.0	106.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YMR206W	YMR206W
5	10	891.5	1515.5	137	0.0261515292685	0.46514155582	0.0211270285463	8.88117952762e-05	0.00208495549002	3.91693988722e-05	0.352526479015	0.0292945499715	89.2346723044	109.493601869	112.775119617	78.5424811302	100.566189278	106.201277337	83.0	104.0	108.0	78.0	101.0	106.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YGR231C	PHB2
6	10	1025.5	1513.5	137	0.0158962219854	0.167330883495	0.00760799998522	0.000105113297591	0.00168356066525	3.96614816198e-05	0.496687811094	0.014802546452	88.9972162079	109.573151871	113.09155583	78.6892093486	100.698968175	106.384758826	84.0	105.0	109.0	79.0	101.0	106.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YOR047C	STD1
7	10	1162.5	1513.5	137	0.0156769743561	0.182288701413	0.00815455424375	0.000108619592495	0.00153391308244	3.17260899961e-05	0.774824623234	0.012369960147	89.0	109.398069279	112.347245883	78.5589594278	100.532248877	105.897271979	85.0	105.0	109.0	79.0	100.0	106.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YOR047C	STD1
8	10	1297.5	1514.5	137	0.0173857866411	0.21774235288	0.0108833682777	0.000152341273684	0.00144826206318	3.15568998859e-05	0.664789512281	0.0145955178303	91.0218683147	110.576182553	112.718088899	78.7253539764	100.220987164	105.079528914	88.0	108.0	110.0	79.0	100.0	105.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YPR160W	GPH1
9	10	1436.5	1513.5	137	0.0246742985555	0.425961389162	0.0203641033513	8.63973749661e-05	0.00261812613361	2.87118778391e-05	0.128823080452	0.0463744112624	90.5769137303	110.071202916	111.619319563	78.7019204761	99.9450004508	104.764042918	84.0	104.0	106.0	79.0	100.0	105.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YDL040C	NAT1
